coord.lon,coord.lat,aqi.dt,aqi.main.aqi,aqi.components.co,aqi.components.no,aqi.components.no2,aqi.components.o3,aqi.components.so2,aqi.components.pm2_5,aqi.components.pm10,aqi.components.nh3
-90.5176,41.5709,1670426465,2,417.23,9.28,21.25,9.12,0.71,12.25,13.68,5.83
-94.4776,37.0496,1670426460,1,290.39,0.52,8.23,9.39,0.19,8.81,9.85,0.41
-94.3475,39.0372,1670426465,2,420.57,7.6,18.68,1.57,0.3,13.04,16.38,0.77
-89.3608,30.3124,1670426465,1,201.94,0.19,2.49,53.64,0.25,4.36,11.15,0.0
-111.764,34.7898,1670426465,1,206.95,0.0,3.04,41.84,0.08,1.8,3.5,0.14
-81.6651,36.1199,1670426465,1,220.3,0.28,3.98,21.82,0.18,1.35,1.6,0.1
-77.4211,37.5287,1670426368,1,253.68,0.86,6.94,14.31,1.51,8.02,8.55,0.08
-96.3237,30.666,1670426465,1,198.6,0.12,3.68,51.5,1.13,6.22,16.78,0.18
-85.747,30.1502,1670426465,1,208.62,0.32,2.49,62.94,0.36,5.31,11.44,0.04
-76.036,36.8476,1670426465,1,300.41,1.76,16.62,33.26,1.65,5.93,8.77,0.77
-70.4743,43.3572,1670426463,1,195.27,0.01,1.22,75.1,0.24,1.44,1.91,0.0
-83.7303,42.2386,1670426465,2,357.15,0.89,20.22,18.6,1.86,16.21,18.67,0.08
-90.6156,38.6695,1670426461,2,310.42,1.03,11.65,11.62,1.7,13.86,15.78,0.18
-105.1752,38.7474,1670426465,1,200.27,0.03,2.7,70.1,0.79,0.89,1.11,0.63
-119.7677,38.9567,1670426465,1,226.97,0.0,3.17,63.66,0.12,3.97,12.97,3.17
-81.7827,26.1292,1670426465,1,243.66,1.33,4.84,46.49,0.31,4.51,7.25,0.46
-119.4808,39.5296,1670426465,3,514.03,0.1,53.47,16.63,3.58,24.67,36.61,2.6
-122.2855,37.8197,1670426465,2,467.3,12.41,39.41,0.08,5.36,15.23,18.24,0.9
-122.096,37.2308,1670426465,4,827.79,70.63,47.3,0.0,6.74,41.18,48.17,3.17
-80.8495,35.2267,1670426465,1,233.65,0.3,5.1,17.7,0.35,6.69,7.47,0.13
-82.8453,41.5671,1670426465,2,360.49,2.77,28.45,5.32,2.86,18.41,21.1,0.18
-97.9646,30.3288,1670426465,1,186.92,0.11,2.87,47.21,0.19,4.07,11.7,0.14
-121.2723,37.8106,1670426465,2,480.65,18.55,20.05,0.0,0.37,16.37,18.09,1.41
-70.5432,44.2139,1670426465,1,198.6,0.02,2.21,69.38,0.15,0.95,1.11,0.02
-82.7057,27.4854,1670426465,2,380.52,7.71,17.14,29.68,1.91,13.45,18.91,0.9
-89.7603,43.6017,1670426465,1,310.42,1.73,14.57,28.61,3.93,7.0,9.88,1.55
-122.2876,47.4373,1670426465,1,330.45,0.01,22.28,35.05,2.92,8.62,9.94,0.08
-74.0168,40.7077,1670426464,4,921.25,92.98,46.61,0.24,6.86,30.33,39.78,2.79
-117.9123,33.8359,1670426465,5,921.25,73.31,50.04,0.0,2.09,56.96,71.04,2.34
-73.9379,40.8474,1670426465,4,841.14,73.31,61.69,0.51,11.92,31.79,38.3,1.68
-111.9378,40.6312,1670426465,4,420.57,2.21,61.01,8.76,3.73,26.67,30.45,3.07
-118.1065,33.9592,1670426465,5,1455.31,153.78,70.6,0.0,5.54,84.55,103.15,5.76
-73.9162,40.8785,1670426465,4,841.14,73.31,61.69,0.51,11.92,31.79,38.3,1.68
-111.7884,33.2612,1670426465,2,407.22,13.64,21.76,0.18,0.97,9.9,23.63,1.24
-111.9325,33.491,1670426465,4,1014.71,71.53,49.35,0.02,1.15,36.9,57.04,2.5
-73.979,40.7622,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9936,40.7305,1670426465,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9941,40.7379,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9778,40.7629,1670426462,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9837,40.7679,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9821,40.7848,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-75.3963,38.1727,1670426465,1,230.31,0.1,2.96,45.78,0.67,4.47,5.92,0.7
-76.6156,39.293,1670426462,2,390.53,11.29,23.65,3.53,2.71,11.62,14.96,0.46
-111.9467,33.3243,1670426465,4,787.74,66.16,27.08,0.01,2.21,25.5,56.74,5.26
-122.5977,38.6025,1670426465,1,240.33,0.0,3.17,37.91,0.04,2.36,3.02,0.33
-81.4962,31.2349,1670426465,2,200.27,2.54,2.21,9.92,0.22,19.21,20.71,0.0
-73.9688,40.7691,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-76.2886,38.9765,1670426465,1,320.44,1.45,13.02,13.41,0.97,8.06,10.1,0.74
-75.203,40.0744,1670426465,2,353.81,2.74,23.65,7.78,2.74,10.24,13.14,0.29
-78.782,33.7844,1670426465,1,253.68,1.29,7.2,28.25,0.67,7.31,8.37,0.0
-82.2721,35.8297,1670426465,1,208.62,0.14,3.0,25.75,0.32,1.34,1.58,0.03
-96.8376,32.8095,1670426465,1,353.81,2.54,29.13,3.8,1.97,7.47,10.2,0.76
-96.8014,33.0792,1670426465,1,330.45,1.08,20.91,6.26,1.25,8.78,10.02,0.41
-96.8344,32.8041,1670426465,1,353.81,2.54,29.13,3.8,1.97,7.47,10.2,0.76
-118.29,34.0985,1670426465,4,814.44,78.68,52.09,0.0,5.19,38.82,58.68,6.71
-122.392,37.7765,1670426465,4,1068.12,101.03,54.15,0.0,7.75,47.87,57.57,5.83
-77.5257,37.5137,1670426465,1,253.68,0.86,6.94,14.31,1.51,8.02,8.55,0.08
-117.6525,33.6743,1670426465,4,807.76,59.9,56.21,0.0,8.46,43.71,61.64,4.69
-122.2734,37.8699,1670426465,2,467.3,12.41,39.41,0.08,5.36,15.23,18.24,0.9
-122.4904,37.858,1670426465,2,453.95,12.52,26.39,0.02,1.74,15.55,18.63,4.5
-121.978,37.4015,1670426465,3,527.38,38.89,35.64,0.0,1.59,23.92,32.44,2.22
-80.0538,26.7142,1670426465,1,223.64,0.49,3.47,75.82,0.59,4.16,8.27,0.21
-75.3812,40.6233,1670426465,1,353.81,2.6,18.51,9.84,2.59,9.23,10.67,0.26
-105.175,38.7465,1670426465,1,200.27,0.03,2.7,70.1,0.79,0.89,1.11,0.63
-109.2468,45.1858,1670426463,1,178.58,0.0,0.4,68.67,0.06,0.5,0.53,0.27
-79.8895,37.0,1670426465,1,230.31,0.22,2.74,18.42,0.24,1.1,1.21,0.07
-77.0921,38.8875,1670426461,1,393.87,11.74,20.56,4.43,2.65,8.13,11.42,0.7
-80.0556,26.7142,1670426465,1,223.64,0.49,3.47,75.82,0.59,4.16,8.27,0.21
-112.106,33.6294,1670426465,4,480.65,4.92,47.98,1.42,2.5,22.16,57.66,1.52
-121.9697,37.3241,1670426465,5,1014.71,84.94,74.71,0.0,12.76,51.68,61.45,10.39
-75.1725,41.4722,1670426465,1,277.04,0.44,10.71,20.74,0.74,3.43,3.74,0.04
-116.7845,47.6725,1670426465,1,226.97,0.0,3.3,55.79,0.68,2.83,3.13,0.07
-84.2469,33.838,1670426465,1,240.33,0.77,13.37,18.24,2.18,4.68,7.15,0.4
-116.5455,33.8315,1670426465,2,280.38,0.0,12.34,45.42,0.65,11.01,13.53,0.5
-97.7549,30.2373,1670426465,1,226.97,0.25,12.0,39.7,1.65,5.54,15.07,0.5
-77.035,38.9049,1670426465,1,393.87,11.74,20.56,4.43,2.65,8.13,11.42,0.7
-121.5526,45.7115,1670426465,1,247.0,0.02,8.31,30.4,0.19,1.74,2.01,0.16
-103.6137,43.7637,1670426465,1,196.93,0.0,1.46,72.96,1.34,1.05,2.93,0.77
-112.3469,38.9496,1670426465,2,250.34,0.01,7.88,45.06,0.73,9.67,34.59,2.09
-81.2339,32.1407,1670426465,2,220.3,3.02,4.58,17.7,1.0,16.4,19.21,0.0
-83.5298,31.4513,1670426465,1,200.27,0.35,2.57,28.97,0.02,5.03,8.17,0.24
-72.6577,41.2876,1670426465,1,211.95,0.03,5.27,70.81,0.49,1.54,1.92,0.11
-81.1515,34.0754,1670426465,2,236.99,0.99,4.58,23.6,0.53,13.17,15.02,0.14
-84.1847,33.4279,1670426465,1,210.29,0.2,5.48,34.69,0.67,4.15,8.83,0.18
-86.276,33.6077,1670426465,1,201.94,0.15,5.06,37.55,1.24,5.59,13.6,0.12
-89.4965,43.4844,1670426465,1,327.11,2.07,13.88,20.21,0.67,7.28,8.86,2.15
-96.7917,32.7817,1670426465,1,280.38,0.43,20.22,15.38,2.38,5.15,9.57,0.73
-117.3172,33.109,1670426465,2,337.12,0.78,22.62,7.69,1.25,13.41,19.39,1.79
-111.9165,33.7606,1670426465,4,527.38,0.43,52.78,6.53,2.95,23.04,51.81,0.49
-72.6711,41.7664,1670426465,1,236.99,0.06,10.11,60.08,1.03,1.99,2.6,0.22
-118.3897,33.9206,1670426465,5,1735.69,198.48,87.74,0.0,15.5,95.62,117.06,13.55
-117.1535,32.8228,1670426461,1,323.77,1.33,27.42,9.3,0.5,7.79,11.98,0.96
-85.5121,36.1669,1670426465,1,200.27,0.05,2.96,32.54,0.15,3.01,3.16,0.08
-81.0278,29.2291,1670426465,1,236.99,3.21,6.43,26.11,0.47,7.1,9.86,0.14
-109.9182,31.4414,1670426465,1,170.23,0.03,1.54,43.99,0.05,2.15,5.68,0.41
-117.1662,32.6948,1670426465,2,520.71,24.36,39.76,0.05,1.42,15.89,22.6,2.12
-121.7309,36.5675,1670426465,1,270.37,0.05,11.82,23.6,0.4,6.66,8.51,1.35
-118.2718,46.092,1670426465,1,230.31,0.0,3.81,50.78,0.05,0.83,1.07,1.05
-97.7202,30.2166,1670426465,1,226.97,0.25,12.0,39.7,1.65,5.54,15.07,0.5
-106.8908,39.6444,1670426465,1,201.94,0.03,7.28,36.12,0.29,1.01,1.17,2.82
-122.5783,38.5805,1670426463,1,230.31,0.0,3.26,32.54,0.03,2.37,3.09,0.54
-83.5288,31.4514,1670426465,1,200.27,0.35,2.57,28.97,0.02,5.03,8.17,0.24
-77.1006,40.6934,1670426465,2,317.1,0.89,11.14,9.57,0.13,10.76,11.31,0.65
-97.7209,31.0931,1670426465,1,196.93,0.02,4.11,41.84,0.35,3.73,8.98,0.23
-84.4809,33.7806,1670426465,1,200.27,0.11,6.34,27.54,1.64,4.47,8.31,0.31
-73.9864,41.9697,1670426465,1,283.72,0.55,17.65,27.9,1.24,5.04,5.77,0.09
-86.4508,35.8644,1670426464,1,211.95,0.1,5.01,24.68,0.32,2.9,3.23,0.14
-119.1172,46.2561,1670426465,1,260.35,0.0,5.74,41.84,0.72,2.43,3.48,0.94
-117.2702,32.9829,1670426465,1,247.0,0.0,13.71,46.49,2.5,4.56,7.28,0.45
-96.518,32.6923,1670426465,1,247.0,0.14,12.34,22.71,1.0,4.79,10.25,0.57
-79.4697,35.1964,1670426465,2,216.96,0.28,2.72,33.62,0.51,10.31,12.23,0.18
-79.1382,37.4116,1670426465,1,267.03,1.48,6.51,9.74,0.34,3.22,3.59,0.15
-97.5471,35.3653,1670426465,2,373.84,3.91,20.74,1.95,1.42,10.79,12.7,1.01
-85.4821,32.6124,1670426465,1,181.91,0.03,1.26,36.12,0.13,4.14,9.01,0.04
-111.9226,33.6255,1670426465,4,527.38,0.43,52.78,6.53,2.95,23.04,51.81,0.49
-84.0226,35.0295,1670426465,1,190.26,0.07,2.74,27.18,1.06,2.07,2.66,0.05
-122.1495,37.4757,1670426465,4,567.44,25.93,58.95,0.0,10.73,28.42,34.02,0.85
-121.9148,37.4068,1670426465,3,527.38,38.89,35.64,0.0,1.59,23.92,32.44,2.22
-82.4575,27.4395,1670426465,2,323.77,5.2,12.0,31.11,1.03,10.02,14.51,0.55
-103.5979,43.766,1670426465,1,200.27,0.01,2.53,65.09,0.95,0.79,2.07,0.72
-106.6188,35.0385,1670426465,3,453.95,3.33,35.64,6.8,0.29,14.95,39.02,1.19
-104.7232,38.8117,1670426465,1,290.39,0.38,18.17,38.98,0.75,3.19,4.05,1.81
-112.0819,33.6842,1670426465,4,480.65,4.92,47.98,1.42,2.5,22.16,57.66,1.52
-106.3757,31.7969,1670426465,4,1615.52,101.92,33.59,0.1,12.28,38.85,82.62,11.91
-112.0217,33.4246,1670426465,5,1335.14,119.81,45.24,0.01,2.3,59.37,98.36,4.81
-119.6903,34.9482,1670426465,1,193.6,0.0,1.26,50.78,0.11,2.12,4.62,0.79
-84.199,39.761,1670426465,2,427.25,13.86,14.57,0.33,0.69,12.1,13.61,0.67
-79.4697,35.1961,1670426465,2,216.96,0.28,2.72,33.62,0.51,10.31,12.23,0.18
-118.4536,34.0272,1670426465,3,607.49,36.21,37.01,0.0,3.76,24.09,31.68,4.12
-82.6725,28.0428,1670426465,2,400.54,7.38,11.14,19.31,0.61,14.52,20.83,1.0
-111.9074,40.7129,1670426465,4,420.57,2.21,61.01,8.76,3.73,26.67,30.45,3.07
-96.7941,32.7864,1670426465,1,280.38,0.43,20.22,15.38,2.38,5.15,9.57,0.73
-96.9062,32.9409,1670426465,1,353.81,2.54,29.13,3.8,1.97,7.47,10.2,0.76
-96.8019,32.7858,1670426463,1,287.06,0.33,17.31,15.74,1.61,5.36,8.84,0.57
-96.9005,32.7289,1670426465,1,287.06,0.33,17.31,15.74,1.61,5.36,8.84,0.57
-121.1436,35.6132,1670426465,1,220.3,0.0,1.8,32.19,0.02,1.81,2.5,0.18
-84.6561,34.0813,1670426465,1,191.93,0.11,3.6,28.61,3.46,3.75,6.03,0.18
-80.3137,25.7807,1670426465,1,390.53,8.94,30.85,38.62,3.49,8.35,14.99,1.44
-83.92,35.4664,1670426465,1,201.94,0.07,2.87,26.11,0.63,1.45,1.75,0.03
-118.3951,34.0724,1670426463,4,814.44,78.68,52.09,0.0,5.19,38.82,58.68,6.71
-72.849,42.9396,1670426465,1,188.59,0.03,2.64,58.65,0.22,0.58,0.72,0.01
-70.5423,44.2139,1670426465,1,198.6,0.02,2.21,69.38,0.15,0.95,1.11,0.02
-122.2636,38.2251,1670426465,1,257.02,0.01,7.11,35.41,0.14,5.01,6.42,1.35
-74.5809,40.6526,1670426465,1,300.41,1.23,18.68,14.31,2.0,7.72,9.16,0.1
-123.784,39.2627,1670426465,1,260.35,0.05,4.37,13.77,0.02,2.71,2.77,0.33
-92.4899,40.0344,1670426465,2,347.14,1.15,13.54,13.77,0.43,14.9,17.11,0.82
-71.3265,42.8821,1670426465,1,236.99,0.09,14.22,56.51,1.25,2.53,3.1,0.16
-80.0768,26.376,1670426465,1,253.68,1.45,9.43,72.24,0.93,4.63,10.0,0.52
-119.6743,36.7791,1670426465,3,540.73,30.4,21.94,0.0,3.16,20.11,24.55,6.02
-96.9495,33.0458,1670426465,1,330.45,1.08,20.91,6.26,1.25,8.78,10.02,0.41
-71.055,42.361,1670426465,1,267.03,0.21,19.19,52.93,3.16,3.56,4.64,0.49
-118.4391,33.988,1670426465,2,393.87,0.55,58.26,18.6,14.19,16.84,21.63,0.91
-87.8858,43.0566,1670426465,1,327.11,2.29,19.71,33.98,2.03,9.82,12.92,1.52
-80.5891,28.1712,1670426465,1,250.34,1.05,6.43,72.24,0.51,4.05,7.08,0.42
-89.3495,31.3563,1670426465,1,205.28,0.6,3.68,31.47,0.74,6.64,14.66,0.21
-82.5421,35.5626,1670426465,1,453.95,25.48,5.31,0.33,0.13,8.12,9.05,0.75
-72.9127,41.6533,1670426465,1,240.33,0.07,12.17,59.37,1.15,2.23,2.76,0.16
-70.2799,41.6612,1670426465,2,201.94,0.01,1.74,84.4,0.29,1.69,2.44,0.0
-91.668,41.9795,1670426465,2,383.85,3.74,17.31,15.74,0.49,11.08,12.69,12.16
-93.2627,37.241,1670426465,2,293.73,0.31,8.23,8.94,0.4,11.19,11.79,0.14
-112.7286,32.9272,1670426465,3,236.99,0.04,6.51,32.9,0.01,11.5,43.68,0.32
-74.5864,40.3695,1670426465,1,347.14,1.98,23.65,9.39,2.0,7.79,10.83,0.46
-82.3987,34.8473,1670426465,1,257.02,0.46,6.08,13.59,0.36,5.78,6.7,0.23
-118.2853,34.1574,1670426465,4,814.44,78.68,52.09,0.0,5.19,38.82,58.68,6.71
-122.9479,38.657,1670426465,1,273.71,0.05,7.88,19.31,0.01,3.11,3.71,0.21
-122.0629,37.5468,1670426465,4,567.44,25.93,58.95,0.0,10.73,28.42,34.02,0.85
-121.2625,44.2751,1670426465,1,247.0,0.0,3.68,39.34,0.02,2.4,3.0,1.16
-90.7122,47.6592,1670426465,1,208.62,0.01,0.59,62.94,0.15,0.5,0.51,0.05
-73.8256,40.7623,1670426465,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-119.3393,36.3497,1670426465,1,303.75,0.57,11.14,3.58,0.12,7.99,8.89,1.31
-76.6822,40.2687,1670426465,2,373.84,3.38,22.62,4.83,1.24,10.87,12.05,0.37
-85.8338,33.6029,1670426465,1,198.6,0.12,4.03,34.69,1.46,5.25,12.41,0.07
-103.6019,43.7655,1670426465,1,196.93,0.0,1.46,72.96,1.34,1.05,2.93,0.77
-82.4605,28.0883,1670426465,2,347.14,8.72,9.94,16.27,0.41,11.61,16.43,0.53
-117.0774,32.9923,1670426465,1,323.77,1.33,27.42,9.3,0.5,7.79,11.98,0.96
-79.9475,40.4449,1670426465,2,520.71,30.85,12.34,0.09,1.59,14.91,16.26,0.41
-122.254,37.5233,1670426465,4,700.95,47.83,54.84,0.0,7.63,30.39,39.27,2.22
-118.5714,34.2396,1670426465,1,226.97,0.0,6.34,50.78,0.78,2.45,4.77,0.34
-122.2531,37.5215,1670426465,4,700.95,47.83,54.84,0.0,7.63,30.39,39.27,2.22
-96.778,32.7935,1670426465,1,280.38,0.43,20.22,15.38,2.38,5.15,9.57,0.73
-95.961,41.2595,1670426465,3,614.17,24.59,32.9,2.84,1.86,20.52,23.46,7.98
-123.7144,39.127,1670426465,1,267.03,0.02,4.54,14.66,0.01,2.85,2.94,0.22
-84.0851,33.9916,1670426463,1,273.71,1.24,21.59,15.38,3.79,4.68,7.26,0.46
-81.6273,28.326,1670426465,1,257.02,2.01,5.14,33.62,0.15,7.62,11.17,0.22
-74.2895,42.0519,1670426465,1,220.3,0.11,5.1,41.13,0.5,1.62,1.85,0.0
-122.2514,37.5079,1670426465,4,700.95,47.83,54.84,0.0,7.63,30.39,39.27,2.22
-73.9831,40.6968,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9817,40.6932,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9556,40.7718,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9644,40.682,1670426465,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-117.9992,33.5849,1670426465,4,961.3,50.96,95.96,0.0,20.03,41.46,56.4,5.38
-74.0696,40.7773,1670426465,4,921.25,92.98,46.61,0.24,6.86,30.33,39.78,2.79
-122.2475,47.4206,1670426465,1,330.45,0.01,22.28,35.05,2.92,8.62,9.94,0.08
-92.3004,38.948,1670426465,2,317.1,0.99,13.02,7.78,0.54,14.38,16.75,0.25
-88.3939,43.2817,1670426465,2,357.15,1.23,21.94,22.53,1.1,11.59,14.55,3.52
-122.3346,45.2862,1670426465,1,297.07,0.12,8.23,21.46,0.33,2.73,3.25,0.31
-117.245,32.8838,1670426465,1,247.0,0.0,13.71,46.49,2.5,4.56,7.28,0.45
-74.0104,40.2171,1670426465,1,270.37,0.36,14.57,32.19,1.22,3.68,5.76,0.34
-84.4292,33.5151,1670426465,1,191.93,0.09,4.8,31.47,2.0,4.29,9.06,0.2
-122.2885,37.8251,1670426465,2,467.3,12.41,39.41,0.08,5.36,15.23,18.24,0.9
-80.0519,26.7064,1670426464,1,223.64,0.49,3.47,75.82,0.59,4.16,8.27,0.21
-73.8807,40.7558,1670426465,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-97.4774,31.0312,1670426465,1,200.27,0.03,4.63,46.49,0.59,4.22,10.8,0.21
-80.1229,25.8128,1670426463,1,247.0,2.21,13.71,68.67,2.18,4.34,10.62,0.59
-73.2423,41.1492,1670426465,1,280.38,0.12,19.19,53.64,1.91,4.43,6.61,0.24
-97.4604,27.7578,1670426465,2,208.62,0.28,4.37,48.64,1.73,8.67,21.77,0.16
-97.9169,23.8865,1670426465,1,181.91,0.03,0.4,53.64,0.31,6.44,14.02,0.29
-93.4199,44.8625,1670426465,1,257.02,0.07,7.63,46.49,1.28,1.96,2.67,1.17
-96.0717,41.3229,1670426465,2,427.25,3.86,24.33,11.44,0.6,14.29,17.21,6.02
-82.94,32.4865,1670426465,1,206.95,1.17,2.49,17.7,0.1,3.77,6.14,0.11
-95.6505,29.7837,1670426465,1,236.99,0.64,8.74,36.48,0.78,7.28,19.77,0.33
-92.2279,34.7203,1670426465,1,277.04,6.15,4.46,0.28,0.35,3.56,4.22,0.35
-93.2366,44.856,1670426464,1,310.42,0.37,19.36,33.98,3.22,4.09,5.33,1.93
-92.3182,42.4636,1670426465,1,357.15,2.4,16.11,20.39,0.31,9.19,10.43,11.4
-92.1824,32.5088,1670426465,1,188.59,0.07,2.19,42.56,0.4,5.1,13.44,0.13
-87.2773,41.0096,1670426464,2,427.25,3.74,35.3,3.84,13.11,15.67,17.66,0.13
-97.7381,30.2621,1670426465,1,226.97,0.25,12.0,39.7,1.65,5.54,15.07,0.5
-117.1982,32.9401,1670426465,1,323.77,1.33,27.42,9.3,0.5,7.79,11.98,0.96
-117.1978,32.9385,1670426465,1,323.77,1.33,27.42,9.3,0.5,7.79,11.98,0.96
-93.255,37.1365,1670426465,2,330.45,1.96,12.0,3.0,0.57,10.9,11.58,0.33
-69.1094,44.101,1670426464,2,208.62,0.01,1.84,82.25,0.53,1.04,1.41,0.0
-122.2881,37.5562,1670426465,4,700.95,47.83,54.84,0.0,7.63,30.39,39.27,2.22
-87.7464,41.7972,1670426465,3,494.0,12.85,47.3,4.38,11.56,20.14,26.01,1.52
-72.4762,43.5354,1670426465,1,200.27,0.03,5.23,48.64,0.19,1.29,1.49,0.03
-67.3985,44.7052,1670426465,1,201.94,0.01,2.08,55.08,0.44,1.59,1.94,0.0
121.9619,37.5085,1670426465,5,1094.82,11.74,113.79,0.03,99.18,169.87,205.17,0.06
-72.6223,44.5812,1670426465,1,195.27,0.01,2.72,64.37,0.26,0.9,0.99,0.02
-80.1886,25.8314,1670426465,1,247.0,2.21,13.71,68.67,2.18,4.34,10.62,0.59
-111.696,35.091,1670426465,1,171.9,0.0,0.91,62.94,0.03,0.62,0.84,0.02
-122.6044,38.3999,1670426465,2,373.84,1.23,22.62,6.8,0.98,10.05,12.06,4.62
-112.9934,37.1944,1670426465,1,190.26,0.0,1.59,52.93,0.05,0.5,1.71,0.92
-116.3144,34.1321,1670426465,1,263.69,0.0,6.26,53.64,0.66,7.6,15.92,0.39
-81.8077,24.5506,1670426465,1,201.94,0.14,1.19,74.39,1.07,3.81,10.02,0.0
-70.254,43.6563,1670426465,1,203.61,0.02,3.26,73.67,0.45,1.39,1.68,0.04
-120.0412,39.251,1670426465,1,195.27,0.0,3.86,55.79,0.14,4.65,10.45,0.43
-120.079,34.613,1670426463,1,201.94,0.0,1.07,41.49,0.03,1.91,2.2,0.13
-123.1934,38.512,1670426465,1,230.31,0.04,4.63,12.34,0.03,2.28,2.49,0.24
-76.2893,36.8466,1670426465,1,253.68,0.77,10.11,36.84,0.75,5.06,7.19,0.41
-97.7391,30.26,1670426464,1,226.97,0.25,12.0,39.7,1.65,5.54,15.07,0.5
-71.0687,42.3521,1670426465,1,267.03,0.21,19.19,52.93,3.16,3.56,4.64,0.49
-95.3617,29.7543,1670426465,2,447.27,12.52,34.96,7.51,4.83,12.21,24.65,1.55
-110.826,43.5899,1670426465,1,170.23,0.0,1.0,55.79,0.04,0.5,0.63,0.27
-117.2838,33.097,1670426465,2,337.12,0.78,22.62,7.69,1.25,13.41,19.39,1.79
-81.5448,28.4016,1670426465,1,267.03,2.99,8.57,32.54,0.32,8.34,12.06,0.41
-111.8529,33.7319,1670426465,4,527.38,0.43,52.78,6.53,2.95,23.04,51.81,0.49
-77.0615,38.904,1670426462,1,393.87,11.74,20.56,4.43,2.65,8.13,11.42,0.7
-120.4206,46.4952,1670426465,2,390.53,0.09,16.79,23.25,0.18,11.27,12.12,3.61
-76.2878,36.8513,1670426465,1,253.68,0.77,10.11,36.84,0.75,5.06,7.19,0.41
-83.3981,34.8786,1670426465,1,203.61,0.07,2.87,21.64,0.57,1.84,2.6,0.05
-95.4102,30.3447,1670426465,2,236.99,0.69,10.2,32.19,2.59,9.49,21.38,0.03
-90.4262,42.4168,1670426465,1,323.77,1.98,12.17,22.71,0.44,8.84,9.58,6.14
-76.2878,36.8513,1670426465,1,253.68,0.77,10.11,36.84,0.75,5.06,7.19,0.41
-108.9798,38.6775,1670426465,1,196.93,0.0,1.76,48.64,0.15,0.5,0.62,1.82
-81.3937,28.6379,1670426465,1,236.99,2.68,6.51,31.47,0.34,7.36,12.59,0.2
-81.5256,28.3435,1670426465,1,317.1,6.76,15.42,29.68,0.53,9.3,12.84,0.36
-81.7239,25.9853,1670426465,1,236.99,0.95,3.9,52.21,0.47,4.8,8.15,0.33
-84.3804,33.7635,1670426465,1,226.97,0.48,12.68,24.32,2.65,4.88,8.91,0.39
-84.3064,33.9219,1670426465,1,240.33,0.77,13.37,18.24,2.18,4.68,7.15,0.4
-117.0159,33.5166,1670426465,2,350.48,0.72,19.36,8.14,0.58,13.61,19.5,1.0
-80.0546,26.7923,1670426465,1,223.64,0.49,3.47,75.82,0.59,4.16,8.27,0.21
-73.9921,40.7313,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-74.0053,40.7498,1670426465,4,921.25,92.98,46.61,0.24,6.86,30.33,39.78,2.79
-73.9818,40.7708,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9584,40.7774,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9577,40.7711,1670426460,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9874,40.767,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9522,40.7914,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.8014,40.7051,1670426465,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9652,40.7526,1670426465,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-79.772,40.4318,1670426465,2,453.95,20.79,14.74,0.18,0.78,11.33,12.57,0.37
-122.6899,45.6413,1670426465,4,841.14,40.68,50.04,0.0,1.94,31.88,34.89,0.59
-79.8916,32.9156,1670426465,2,407.22,21.46,9.43,5.63,0.3,11.97,14.66,0.37
-80.3021,39.3961,1670426465,1,226.97,0.07,3.0,28.25,1.1,0.88,0.98,0.02
-85.1646,40.8834,1670426465,3,373.84,7.82,23.99,1.52,2.27,21.25,23.48,0.53
-96.3291,30.5868,1670426465,1,195.27,0.12,2.68,48.64,0.56,5.95,16.71,0.2
-75.658,40.5932,1670426465,2,290.39,0.88,11.65,13.05,1.12,11.13,12.54,0.36
-76.2908,36.8453,1670426464,1,253.68,0.77,10.11,36.84,0.75,5.06,7.19,0.41
-122.5152,37.8806,1670426465,2,453.95,12.52,26.39,0.02,1.74,15.55,18.63,4.5
