TRT_ID,coord.lon,coord.lat,aqi.dt,aqi.main.aqi,aqi.components.co,aqi.components.no,aqi.components.no2,aqi.components.o3,aqi.components.so2,aqi.components.pm2_5,aqi.components.pm10,aqi.components.nh3
53509,-73.0706,43.1656,1670523624,1,240.33,0.07,1.69,59.37,0.62,1.01,1.06,0.06
53512,-70.6608,41.9281,1670523622,1,263.69,2.21,9.43,64.37,1.79,1.8,2.31,0.46
53517,-76.6672,37.2254,1670523624,1,257.02,0.69,6.0,51.5,1.8,3.64,4.31,0.08
53523,-120.0652,38.6847,1670523624,1,165.22,0.05,0.43,78.68,0.04,0.5,0.59,0.11
53525,-75.8803,39.361,1670523624,1,390.53,4.14,20.74,24.32,3.31,6.38,7.3,0.71
53526,-76.7289,37.2921,1670523624,1,257.02,0.69,6.0,51.5,1.8,3.64,4.31,0.08
53527,-80.2519,27.196,1670523624,2,195.27,0.15,1.54,82.97,0.43,2.79,6.01,0.0
53528,-107.6711,38.0266,1670523624,1,170.23,0.45,1.11,79.39,0.23,1.75,2.54,0.52
53532,-114.3667,43.6859,1670523624,1,171.9,0.52,1.19,55.08,0.07,1.4,2.36,1.12
53554,-111.7594,34.8692,1670523624,1,213.62,2.21,4.88,62.23,0.06,4.1,6.54,0.56
53561,-97.3221,32.6851,1670523624,1,193.6,0.65,2.79,40.05,0.68,2.76,3.53,0.24
53564,-97.3712,27.711,1670523624,2,201.94,0.51,2.59,69.38,1.01,7.28,22.28,0.16
53567,-95.1125,29.7832,1670523624,1,216.96,1.79,8.31,67.23,5.9,5.21,14.33,0.33
53568,-81.5073,31.2433,1670523624,1,196.93,0.71,3.09,64.37,1.8,4.57,8.83,0.2
53569,-85.7908,33.6135,1670523624,2,233.65,1.15,5.57,21.82,2.62,13.98,18.0,0.0
53570,-96.6301,28.6322,1670523624,1,185.25,0.02,0.22,65.09,0.25,6.97,11.92,0.0
53571,-118.3709,46.0679,1670523624,1,236.99,0.07,2.34,68.67,0.16,0.85,1.96,0.93
53572,-82.417,29.6617,1670523624,1,200.27,0.25,1.39,64.37,0.6,5.87,10.82,0.34
53573,-95.2522,30.0473,1670523624,1,247.0,2.99,16.11,48.64,8.23,7.8,16.58,0.27
53577,-116.5484,33.8164,1670523624,2,243.66,1.15,4.93,89.41,0.28,2.77,7.7,0.59
53587,-117.1919,34.2508,1670523624,2,380.52,6.2,12.0,43.27,0.59,11.29,23.11,2.91
53591,-75.2854,41.4279,1670523624,1,236.99,0.11,2.1,62.94,0.72,0.75,0.81,0.06
53592,-122.6658,45.4196,1670523624,1,273.71,0.14,12.0,47.21,1.58,2.72,3.29,0.34
53593,-117.2079,33.125,1670523624,3,453.95,12.18,16.79,22.17,1.31,21.84,29.38,1.06
53597,-122.9277,38.6469,1670523624,1,233.65,0.07,4.67,49.35,0.75,5.05,6.29,0.1
53618,-121.2971,38.2051,1670523624,2,393.87,12.41,13.37,4.92,0.56,11.44,14.34,0.83
53620,-118.4626,34.0301,1670523624,4,680.92,40.68,36.33,15.2,2.71,39.95,48.71,2.25
53622,-86.2513,41.6779,1670523624,1,270.37,0.8,7.71,45.06,0.9,5.46,6.35,0.33
53625,-73.8323,40.759,1670523624,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
53626,-73.8256,40.7623,1670523624,1,300.41,2.35,14.05,44.7,3.4,2.32,3.4,0.91
53627,-83.0069,39.9941,1670523624,2,327.11,2.01,15.94,34.69,2.83,12.44,13.71,0.27
53646,-84.3119,34.0454,1670523624,1,243.66,1.79,11.48,14.84,4.59,7.48,9.31,0.0
53648,-75.1714,41.4723,1670523624,1,233.65,0.11,1.84,65.09,0.68,0.64,0.69,0.05
53651,-122.092,37.3902,1670523624,4,687.6,41.57,38.39,2.12,2.09,34.63,41.36,2.88
53661,-90.9697,36.262,1670523624,1,270.37,0.68,7.54,16.27,1.27,9.3,9.35,0.0
53662,-122.4491,37.7983,1670523624,2,433.92,2.96,40.44,24.32,4.23,17.38,21.29,0.72
53663,-120.6502,35.2908,1670523624,1,300.41,1.84,9.68,32.54,0.21,5.67,7.55,0.74
53670,-106.8192,39.1867,1670523623,1,166.89,0.22,0.8,58.65,0.34,0.5,0.7,0.23
53671,-85.7346,37.55,1670523624,1,267.03,0.44,4.88,23.6,0.77,4.97,5.16,0.08
53675,-97.7391,30.26,1670523623,1,201.94,0.8,3.94,46.49,1.57,3.9,5.16,0.16
53677,-77.1932,39.4228,1670523624,1,257.02,0.31,3.81,57.22,0.66,2.5,2.72,0.26
53682,-115.1683,36.1165,1670523624,4,1121.52,92.09,63.06,13.05,4.11,44.36,74.33,12.79
53684,-76.9257,40.3352,1670523624,1,343.8,1.48,13.71,33.62,1.46,2.83,3.0,0.37
53686,-79.0956,33.484,1670523624,1,220.3,0.38,2.51,32.54,0.94,4.9,5.74,0.0
53688,-123.1036,47.1284,1670523624,1,233.65,0.04,2.83,59.37,0.2,1.41,1.49,0.04
53691,-74.0354,40.7159,1670523624,1,280.38,1.26,7.71,52.93,1.65,1.54,2.49,0.48
53692,-74.0244,40.7507,1670523624,1,280.38,1.26,7.71,52.93,1.65,1.54,2.49,0.48
53693,-74.0242,40.7535,1670523624,1,280.38,1.26,7.71,52.93,1.65,1.54,2.49,0.48
53699,-81.9411,40.7973,1670523624,1,280.38,1.02,10.11,41.84,2.06,5.23,6.24,0.45
53700,-81.9411,40.7972,1670523624,1,280.38,1.02,10.11,41.84,2.06,5.23,6.24,0.45
53701,-85.4872,44.802,1670523624,2,205.28,0.1,1.56,92.98,0.7,0.5,0.56,0.08
53702,-81.4669,28.4692,1670523624,2,220.3,0.64,3.77,80.82,0.67,7.42,10.07,0.24
53709,-111.8952,40.5364,1670523624,3,527.38,25.93,28.1,35.05,14.9,24.89,31.33,3.83
53711,-72.2001,40.9822,1670523624,1,240.33,0.37,2.79,78.68,0.71,1.51,1.86,0.14
53712,-71.6266,44.0619,1670523624,1,223.64,0.12,1.76,67.95,0.54,0.5,0.68,0.11
53713,-98.3034,39.498,1670523624,2,290.39,0.52,7.37,25.03,0.59,10.36,10.39,0.23
53715,-118.3843,33.9461,1670523624,5,1695.63,189.54,101.45,8.49,16.45,114.37,142.33,11.78
53717,-98.0738,30.2909,1670523624,1,203.61,0.95,3.26,48.64,1.46,3.17,4.01,0.09
53725,-90.7081,47.6365,1670523624,1,208.62,0.68,2.23,66.52,1.61,0.5,0.69,0.13
53726,-118.401,34.0667,1670523624,4,680.92,40.68,36.33,15.2,2.71,39.95,48.71,2.25
53727,-118.3972,34.0679,1670523624,5,1028.06,107.29,63.06,9.74,5.66,67.1,91.68,5.26
53728,-97.7081,30.3521,1670523624,1,201.94,0.8,3.94,46.49,1.57,3.9,5.16,0.16
53729,-76.4862,38.9784,1670523624,1,300.41,1.9,10.63,46.49,2.0,4.56,5.62,0.58
53733,-97.6902,30.5052,1670523624,1,196.93,0.66,2.72,47.92,1.7,3.62,4.64,0.09
53739,-122.0706,37.3874,1670523486,4,687.6,41.57,38.39,2.12,2.09,34.63,41.36,2.88
53740,-111.9645,41.2211,1670523624,2,330.45,13.41,19.02,36.12,1.77,11.1,12.95,1.76
53741,-70.4735,43.3601,1670523624,1,243.66,0.33,1.48,63.66,0.78,0.67,0.75,0.08
53742,-96.8259,33.1462,1670523624,1,208.62,1.24,4.97,41.13,0.91,3.27,4.36,0.3
53746,-122.6122,48.5185,1670523625,1,257.02,0.03,6.17,58.65,1.34,2.64,2.89,0.09
53748,-112.0308,33.5073,1670523624,5,1161.58,88.51,55.52,13.05,4.29,62.16,91.45,13.68
53749,-117.149,32.7157,1670523624,4,894.55,76.89,39.76,9.12,1.83,28.28,38.89,4.5
53750,-81.6545,36.1953,1670523624,1,208.62,0.24,1.8,32.54,0.18,1.13,1.31,0.03
53756,-84.3661,33.8489,1670523624,1,307.08,6.09,19.36,15.02,6.91,8.5,10.59,0.2
53766,-120.6488,35.239,1670523624,1,300.41,1.84,9.68,32.54,0.21,5.67,7.55,0.74
53769,-81.7285,25.9255,1670523624,1,196.93,0.09,1.56,79.39,0.39,4.09,10.63,0.07
53770,-118.3409,46.0679,1670523624,1,236.99,0.07,2.34,68.67,0.16,0.85,1.96,0.93
